text_id,text,type
1081797,barsa,LOCATION
1081370,negreira,PERSON
1081370,barça,ORGANIZATION
1081370,fiscalía,ORGANIZATION
1081296,madrid,ORGANIZATION
1081862,negreira,PERSON
1081273,negreira,PERSON
1081651,barsa,ORGANIZATION
1081651,pedri,PERSON
1081263,enríquez negreira,PERSON
1081111,barsa,ORGANIZATION
1081409,negreira,PERSON
1081522,araujo,PERSON
1081364,negreira,PERSON
1081364,negreira,PERSON
1081257,barça,ORGANIZATION
1081387,negreira,PERSON
1081387,barcelona,ORGANIZATION
1081686,negreira,PERSON
1081609,negreira fc,ORGANIZATION
1081241,real madrid,ORGANIZATION
1081598,barsa,ORGANIZATION
1081598,real madrid,ORGANIZATION
1081554,negreira,ORGANIZATION
1081288,negreira,PERSON
1081521,barsa,PERSON
1081945,enríquez negreira,PERSON
1081133,laporta,LOCATION
1081133,negreira,PERSON
1081577,barsa,ORGANIZATION
1081680,negreira,EVENT
1081680,barça,ORGANIZATION
1081450,madrid,ORGANIZATION
1081450,barsa,ORGANIZATION
1081412,barsa,PERSON
1081412,xavi,PERSON
1081626,negreira,ORGANIZATION
1081497,madrid,ORGANIZATION
1081659,madrid,ORGANIZATION
1081590,barsa,ORGANIZATION
1081824,negreira,PERSON
1081585,negreira,PERSON
1081855,xavi,PERSON
1081650,enríquez negreira,PERSON
1081729,madrid,ORGANIZATION
1081729,barsa,PERSON
1081619,barsa,ORGANIZATION
1081581,barsa,LOCATION
1081568,negreira,PERSON
1081633,barça,ORGANIZATION
1081459,negreira,PERSON
1081359,negreira,PERSON
1081359,fiscalía,ORGANIZATION
1081293,enríquez negreira,PERSON
1081293,negreira,PERSON
1081758,negreira,PERSON
1081758,cta,ORGANIZATION
1081224,negreira,PERSON
1081607,negreira,ORGANIZATION
1081102,barsa,ORGANIZATION
1081322,negreira,PERSON
1081202,negreira,PERSON
1081496,negreira,PERSON
1081289,negreira,PERSON
1081904,xavi,PERSON
1081904,negreira,PERSON
1081091,enríquez negreira,PERSON
1081091,fc barcelona,ORGANIZATION
1081091,barça,ORGANIZATION
1081396,negreira,PERSON
1081297,negreira,PERSON
1081667,real madrid,ORGANIZATION
1081667,negreira boys,ORGANIZATION
1081723,barsa,LOCATION
1081812,negreira,PERSON
1081126,barsa,PERSON
1081350,fc barcelona,ORGANIZATION
1081900,ancelotti,PERSON
1081900,negreira,PERSON
1081850,negreira,PERSON
1081850,real madrid,ORGANIZATION
1081469,negreira,PERSON
1081548,negreira,PERSON
1081306,enríquez negreira,PERSON
1081306,barcelona,ORGANIZATION
1081681,enríquez negreira,PERSON
1081964,negreira,PERSON
1081964,cta,ORGANIZATION
1081964,medina cantalejo,PERSON
1081964,negreira,PERSON
1081425,barça,ORGANIZATION
1081425,real madrid,ORGANIZATION
1081425,negreira,PERSON
1081706,negreira,PERSON
1081300,negreira,PERSON
1081117,ctarfef,ORGANIZATION
1081117,negreira,PERSON
1081176,enríquez negreira,PERSON
1081871,negreira,PERSON
1081871,barcelona,LOCATION
1081871,realmadrid,ORGANIZATION
1081779,negreira,PERSON
1081739,madrid,ORGANIZATION
1081739,barsa,ORGANIZATION
1081867,barça,ORGANIZATION
1081867,negreira,PERSON
1081174,uefa,ORGANIZATION
1081174,fc barcelona,ORGANIZATION
1081174,negreira,PERSON
1081295,barsa,LOCATION
1081567,negreira',PERSON
1081840,barsa,ORGANIZATION
1081378,negreira,PERSON
1081378,barcelona,ORGANIZATION
1081391,negreira,PERSON
1081391,barcelona,ORGANIZATION
1081131,xavi,PERSON
1081298,uefa,ORGANIZATION
1081843,real madrid,ORGANIZATION
1081843,barsa,LOCATION
1081800,barcelona,ORGANIZATION
1081341,negreira,PERSON
1081765,vinicius,PERSON
1081765,negreira,PERSON
1081666,barça,ORGANIZATION
1081666,negreira,PERSON
1081426,negreira,ORGANIZATION
1081227,barsa,ORGANIZATION
1081227,madrid,ORGANIZATION
1081227,madrid,ORGANIZATION
1081903,negreira,PERSON
1081308,negreira,PERSON
1081308,barcelona,ORGANIZATION
1081745,enríquez negreira,PERSON
1081822,barsa,PERSON
1081909,negreira,ORGANIZATION
1081490,barsa,ORGANIZATION
1081948,barsa,ORGANIZATION
1081826,negreira,PERSON
1081395,negreira,PERSON
1081492,negreira,ORGANIZATION
1081492,barça,ORGANIZATION
1081246,enríquez negreira,PERSON
1081246,cta,OTHER
1081654,vinicius,PERSON
1081654,vinicius,PERSON
1081530,negreira,PERSON
1081632,negreira,PERSON
1081918,negreira,LOCATION
1081918,barsa,ORGANIZATION
1081544,madrid,ORGANIZATION
1081544,barsa,ORGANIZATION
1081292,negreira,PERSON
1081292,barça,ORGANIZATION
1081551,fiscalía,ORGANIZATION
1081551,negreira,OTHER
1081551,barcelona,ORGANIZATION
1081611,enríquez negreira,PERSON
1081611,barcelona,ORGANIZATION
1081436,barsa,LOCATION
1081398,negreira,PERSON
1081398,barcelona,ORGANIZATION
1081323,negreira,PERSON
1081380,negreira,PERSON
1081380,fc barcelona,ORGANIZATION
1081380,fiscalía,ORGANIZATION
1081735,negreira,PERSON
1081735,barça,ORGANIZATION
1081250,estrada fernández,PERSON
1081250,negreira,PERSON
1081250,cta,ORGANIZATION
1081748,el barsa,ORGANIZATION
1081832,barsa,PERSON
1081832,cta,ORGANIZATION
1081301,negreira,PERSON
1081301,barcelona,ORGANIZATION
1081445,barsa,PERSON
1081869,ancelotti,PERSON
1081869,barça,ORGANIZATION
1081163,madrid,ORGANIZATION
1081163,barsa,ORGANIZATION
1081097,estrada fernández,PERSON
1081935,ancelotti,PERSON
1081935,negreira,PERSON
1081935,vini,PERSON
1081801,real madrid,ORGANIZATION
1081837,negreira boys,ORGANIZATION
1081431,negreira,PERSON
1081431,barça,ORGANIZATION
1081114,madrid,ORGANIZATION
1081114,barsa,ORGANIZATION
1081564,negreira,PERSON
1081231,negreira,PERSON
1081465,negreira,PERSON
1081414,real madrid,ORGANIZATION
1081821,negreira,PERSON
1081775,ancelotti,PERSON
1081775,real madrid,ORGANIZATION
1081404,ancelotti,PERSON
1081421,negreira,PERSON
1081421,realmadrid,ORGANIZATION
1081754,real madrid,ORGANIZATION
1081754,negreira,PERSON
1081754,negreira,PERSON
1081754,real madrid,ORGANIZATION
1081151,barça,ORGANIZATION
1081151,ancelotti,PERSON
1081151,xavi,PERSON
1081542,real madrid,ORGANIZATION
1081228,negreira,PERSON
1081712,madrid,ORGANIZATION
1081470,barsa,TITLE
1081488,negreira,PERSON
1081488,barça,ORGANIZATION
1081692,cta,ORGANIZATION
1081624,real madrid,ORGANIZATION
1081309,negreira,PERSON
1081361,negreira,PERSON
1081610,negreira,PERSON
1081687,negreira,PERSON
1081687,barcelona,ORGANIZATION
1081335,madrid,ORGANIZATION
1081335,barsa,ORGANIZATION
1081335,pedri,PERSON
1081789,barsa,ORGANIZATION
1081327,negreira,PERSON
1081660,enríquez negreira,PERSON
1081240,enríquez negreira,PERSON
1081123,madrid,ORGANIZATION
1081123,barsa,ORGANIZATION
1081546,barsa,ORGANIZATION
1081776,negreira,PERSON
1081134,enríquez negreira,PERSON
1081134,barcelona,ORGANIZATION
1081892,negreira,PERSON
1081275,enríquez negreira,PERSON
1081709,barsa,ORGANIZATION
1081752,barsa,PERSON
1081566,barcelona,ORGANIZATION
1081566,madrid,ORGANIZATION
1081841,ancelotti,PERSON
1081841,negreira',PERSON
1081899,negreira,PERSON
1081155,negreira,PERSON
1081116,barsa,ORGANIZATION
1081116,madrid,ORGANIZATION
1081569,barça,ORGANIZATION
1081569,enríquez negreira,PERSON
1081926,ancelotti,PERSON
1081926,negreira',PERSON
1081260,negreira fc,ORGANIZATION
1081236,negreira,PERSON
1081236,barcelona,ORGANIZATION
1081119,negreira,PERSON
1081119,barcelona,ORGANIZATION
1081324,enríquez negreira,PERSON
1081351,barça,ORGANIZATION
1081351,negreira,PERSON
1081422,enríquez negreira,PERSON
1081663,negreira,PERSON
1081663,barcelona,ORGANIZATION
1081282,negreira,PERSON
1081282,fc barcelona,ORGANIZATION
1081183,madrid,ORGANIZATION
1081183,barsa,ORGANIZATION
1081183,xavi,PERSON
1081183,barsa,ORGANIZATION
1081183,madrid,ORGANIZATION
1081255,negreira,PERSON
1081255,barça,ORGANIZATION
1081937,negreira,PERSON
1081937,barça,ORGANIZATION
1081285,negreira,PERSON
1081285,barça,ORGANIZATION
1081285,cta,OTHER
1081285,barcelona,ORGANIZATION
1081415,negreira,PERSON
1081605,negreira,PERSON
1081606,negreira,ORGANIZATION
1081538,negreira,PERSON
1081975,barça,ORGANIZATION
1081217,negreira,PERSON
1081217,barça,ORGANIZATION
1081194,negreira,PERSON
1081194,barça,ORGANIZATION
1081949,negreira,PERSON
1081785,barsa,ORGANIZATION
1081785,negreira,PERSON
1081229,madrid,ORGANIZATION
1081254,negreira,PERSON
1081254,barça,ORGANIZATION
1081787,negreira,PERSON
1081787,barça,ORGANIZATION
1081172,barsa,ORGANIZATION
1081742,negreira,PERSON
1081643,real madrid,ORGANIZATION
1081458,barsa,ORGANIZATION
1081367,negreira,PERSON
1081423,barsa,ORGANIZATION
1081882,barsa,ORGANIZATION
1081386,barsa,ORGANIZATION
1081386,madrid,ORGANIZATION
1081528,madrid,ORGANIZATION
1081264,madrid,LOCATION
1081264,barsa,ORGANIZATION
1081264,madrid,ORGANIZATION
1081920,pedri,PERSON
1081920,barça,ORGANIZATION
1081920,real madrid,ORGANIZATION
1081397,negreira,PERSON
1081755,negreira,PERSON
1081755,barça,ORGANIZATION
1081708,barcelona,ORGANIZATION
1081727,negreira,PERSON
1081442,el barsa,PERSON
1081374,negreira,PERSON
1081696,negreira boys,ORGANIZATION
1081193,negreira,PERSON
1081249,enríquez negreira,PERSON
1081249,fc barcelona,ORGANIZATION
1081907,xavi,PERSON
1081907,negreira,PERSON
1081371,enríquez negreira,PERSON
1081169,negreira,PERSON
1081883,barsa,PERSON
1081393,negreira,PERSON
1081393,barcelona,ORGANIZATION
1081884,rfef,ORGANIZATION
1081884,cta,ORGANIZATION
1081884,negreira,PERSON
1081694,negreira',PERSON
1085846,negreira,PERSON
1085846,gavi,PERSON
1086500,laporta,PERSON
1087512,real madrid,ORGANIZATION
1087512,barsa,ORGANIZATION
1089118,rfef,ORGANIZATION
1089118,negreira,PERSON
1088782,madrid,ORGANIZATION
1086121,el barsa,ORGANIZATION
1084964,negreira,PERSON
1082658,barsa,ORGANIZATION
1089198,rfef,ORGANIZATION
1087428,negreira,EVENT
1087173,madrid,ORGANIZATION
1087173,ancelotti,PERSON
1089160,medina cantalejo,PERSON
1089160,laporta,PERSON
1089160,negreira,PERSON
1085267,barsa,ORGANIZATION
1083834,barcelona,ORGANIZATION
1083834,negreira,PERSON
1083445,madrid,ORGANIZATION
1083445,madrid,ORGANIZATION
1083445,barsa,ORGANIZATION
1083445,madrid,ORGANIZATION
1086516,negreira,PERSON
1087417,negreira,PERSON
1088129,ctarfef,ORGANIZATION
1088129,negreira,PERSON
1087864,barsa,ORGANIZATION
1089901,enríquez negreira,PERSON
1086512,negreira,PERSON
1085589,barsa,ORGANIZATION
1088844,cta,ORGANIZATION
1088844,enríquez negreira,PERSON
1085642,negreira,PERSON
1086418,rfef,ORGANIZATION
1086418,negreira',PERSON
1090036,negreira,PERSON
1089985,negreira,PERSON
1089985,negreira,PERSON
1089985,negreira,PERSON
1089985,barcelona,LOCATION
1088387,medina cantalejo,PERSON
1088387,negreira,EVENT
1085909,madrid,ORGANIZATION
1085909,barsa,PERSON
1085909,negreira,PERSON
1085276,madrid,ORGANIZATION
1085276,gavi,PERSON
1085276,madrid,ORGANIZATION
1085276,gavi,PERSON
1088338,enríquez negreira,PERSON
1085833,gavi,PERSON
1085833,negreira,PERSON
1083848,barsa,ORGANIZATION
1086416,uefa,ORGANIZATION
1086416,negreira,PERSON
1086416,barça,ORGANIZATION
1083726,barsa,ORGANIZATION
1082463,madrid,ORGANIZATION
1082463,negreira boys,ORGANIZATION
1088673,negreira,EVENT
1088673,medina cantalejo,LOCATION
1088673,barcelona,ORGANIZATION
1086097,negreira,PERSON
1086097,cta,ORGANIZATION
1085504,madrid,ORGANIZATION
1085504,barsa,ORGANIZATION
1089089,ctarfef,ORGANIZATION
1089089,medina cantalejo,PERSON
1089089,negreira,PERSON
1087713,negreira,PERSON
1084734,barsa,PERSON
1084734,madrid,ORGANIZATION
1083853,madrid,ORGANIZATION
1083853,barsa,LOCATION
1086090,barsa,ORGANIZATION
1082123,barsa,ORGANIZATION
1086754,negreira,PERSON
1087502,negreira,PERSON
1086511,madrid,ORGANIZATION
1086511,barsa,PERSON
1087147,barsa,ORGANIZATION
1082390,barsa,ORGANIZATION
1086151,negreira,PERSON
1087085,negreira,PERSON
1084414,negreira,PERSON
1090046,enríquez negreira,PERSON
1086737,barsa,ORGANIZATION
1086737,madrid,ORGANIZATION
1085872,negreira,ORGANIZATION
1088758,rfef,ORGANIZATION
1088758,negreira',PERSON
1087139,negreira,PERSON
1087612,negreira,PERSON
1082361,real madrid,LOCATION
1082470,barsa,ORGANIZATION
1082046,negreira,PERSON
1083822,barsa,ORGANIZATION
1084828,real madrid,ORGANIZATION
1082269,barça,ORGANIZATION
1082269,negreira,PERSON
1088294,barsa,ORGANIZATION
1088410,rfef,ORGANIZATION
1088410,negreira',PERSON
1087956,xavi,PERSON
1087956,real madrid,ORGANIZATION
1087956,negreira,PERSON
1083669,vinicius,PERSON
1083669,madrid,ORGANIZATION
1083669,ancelotti,PERSON
1083669,barsa,ORGANIZATION
1083278,negreira,PERSON
1088068,negreira,PERSON
1086960,negreira,PERSON
1083291,barsa,ORGANIZATION
1082476,rfef,ORGANIZATION
1082476,negreira,EVENT
1089844,var,OTHER
1089844,negreira,PERSON
1088560,enríquez negreira,PERSON
1088560,barça,ORGANIZATION
1089444,federación,ORGANIZATION
1089444,negreira,PERSON
1082050,barsa,ORGANIZATION
1082050,madrid,ORGANIZATION
1088244,negreira,PERSON
1082375,barsa,ORGANIZATION
1085236,fiscalía,ORGANIZATION
1085236,negreira,TITLE
1082987,rfef,ORGANIZATION
1082987,negreira,PERSON
1084215,realmadrid,ORGANIZATION
1083542,ancelotti,PERSON
1089619,negreira,PERSON
1089619,estrada fernández,PERSON
1089619,negreira,PERSON
1082545,barsa,ORGANIZATION
1082545,madrid,LOCATION
1085971,barsa,ORGANIZATION
1088209,barsa,ORGANIZATION
1088209,gavi,PERSON
1087271,barsa,ORGANIZATION
1086864,enríquez negreira,PERSON
1089451,madrid,ORGANIZATION
1084628,madrid,ORGANIZATION
1084628,negreira,PERSON
1087974,madrid,ORGANIZATION
1087974,madrid,ORGANIZATION
1082428,barsa,PERSON
1087076,negreira,PERSON
1084634,el barsa,TITLE
1087437,negreira,PERSON
1086115,negreira fc,ORGANIZATION
1088834,negreira fc,ORGANIZATION
1086341,gavi,PERSON
1086341,negreira,PERSON
1088318,barsa,ORGANIZATION
1089408,barsa,ORGANIZATION
1089408,madrid,ORGANIZATION
1082623,barsa,PERSON
1084805,ancelotti,PERSON
1089186,rfef,ORGANIZATION
1089186,negreira,PERSON
1084813,barsa,PERSON
1090102,madrid,ORGANIZATION
1088771,ctarfef,ORGANIZATION
1088771,negreira,PERSON
1088771,negreira,PERSON
1082520,barsa,ORGANIZATION
1082520,pedri,PERSON
1082520,madrid,ORGANIZATION
1085566,negreira,PERSON
1085397,negreira fc,ORGANIZATION
1083171,realmadrid,ORGANIZATION
1083171,negreira,PERSON
1083171,negreira,PERSON
1089646,negreira,PERSON
1084326,barsa,ORGANIZATION
1084326,madrid,ORGANIZATION
1083951,negreira,PERSON
1083951,madrid,ORGANIZATION
1083177,araujo,PERSON
1083177,vini,PERSON
1089307,negreira,PERSON
1089307,rfef,ORGANIZATION
1089183,laporta,PERSON
1089183,barcelona,ORGANIZATION
1089183,cta,ORGANIZATION
1089183,negreira,PERSON
1089458,negreira,PERSON
1089458,barça,ORGANIZATION
1089121,negreira,PERSON
1087959,fc barcelona,ORGANIZATION
1085458,fiscalía,ORGANIZATION
1085458,negreira,OTHER
1085454,var,TITLE
1085454,barsa,ORGANIZATION
1085454,vinicius,PERSON
1085454,madrid,ORGANIZATION
1085550,vinicius,PERSON
1085550,negreira,PERSON
1088314,negreira fc,ORGANIZATION
1082904,madrid,ORGANIZATION
1082904,barcelona,ORGANIZATION
1082904,madrid,ORGANIZATION
1089960,negreira,PERSON
1088787,rfef,ORGANIZATION
1088787,cta,ORGANIZATION
1083379,barça,ORGANIZATION
1089495,negreira',PERSON
1087458,negreira,PERSON
1089464,negreira,PERSON
1084002,barsa,ORGANIZATION
1090033,barsa,LOCATION
1086988,negreira,PERSON
1085150,barsa,ORGANIZATION
1083359,xavi,PERSON
1083359,madrid,ORGANIZATION
1083359,barsa,ORGANIZATION
1082101,estrada fernández,PERSON
1082101,negreira,EVENT
1089733,negreira,PERSON
1089389,negreira fc,ORGANIZATION
1088246,madrid,ORGANIZATION
1088246,barsa,ORGANIZATION
1087476,negreira,PERSON
1086250,araujo,PERSON
1086250,gavi,PERSON
1086250,negreira,PERSON
1084793,madrid,ORGANIZATION
1084793,barsa,ORGANIZATION
1084793,madrid,ORGANIZATION
1082689,araujo,PERSON
1082689,vinicius,PERSON
1082689,vinicius,PERSON
1086392,gavi,PERSON
1086392,negreira,LOCATION
1089513,cta,ORGANIZATION
1089513,barça,ORGANIZATION
1089513,real madrid,ORGANIZATION
1084507,barsa,ORGANIZATION
1088616,estrada fernández,PERSON
1088616,var,PERSON
1088616,enríquez negreira,PERSON
1088179,ctarfef,ORGANIZATION
1088179,negreira,PERSON
1087051,madrid,ORGANIZATION
1087051,barsa,ORGANIZATION
1083306,madrid,LOCATION
1083306,barsa,LOCATION
1083371,negreira boys,ORGANIZATION
1087981,negreira,PERSON
1082770,fc barcelona,ORGANIZATION
1082770,barça,ORGANIZATION
1082770,negreira,PERSON
1089709,negreira,PERSON
1089490,negreira,PERSON
1085943,negreira,ORGANIZATION
1083716,negreira,PERSON
1087086,var,TITLE
1087086,enríquez negreira,PERSON
1087086,var,TITLE
1083176,madrid,LOCATION
1083176,barcelona,ORGANIZATION
1083176,negreira,PERSON
1087269,vini,PERSON
1087269,negreira,PERSON
1082446,barsa,PERSON
1082664,uefa,ORGANIZATION
1088388,madrid,ORGANIZATION
1088388,barsa,ORGANIZATION
1088388,madrid,ORGANIZATION
1087215,negreira,PERSON
1082942,negreira,PERSON
1082012,negreira,PERSON
1088954,madrid,ORGANIZATION
1083328,madrid,ORGANIZATION
1085505,negreira,PERSON
1089562,madrid,LOCATION
1083622,madrid,ORGANIZATION
1083622,madrid,ORGANIZATION
1087073,negreira,LOCATION
1087190,barça,ORGANIZATION
1083725,barsa,ORGANIZATION
1083725,madrid,ORGANIZATION
1083725,madrid,ORGANIZATION
1085364,laporta,PERSON
1085364,negreira,PERSON
1085616,negreira boys,ORGANIZATION
1087666,uefa,ORGANIZATION
1085536,negreira,PERSON
1082761,negreira,PERSON
1087835,negreira',PERSON
1087835,laporta,PERSON
1082852,gavi,PERSON
1082852,madrid,ORGANIZATION
1085926,estrada fernández,PERSON
1085926,var,ORGANIZATION
1085926,enríquez negreira,PERSON
1086618,negreira,PERSON
1087246,barça,ORGANIZATION
1087246,negreira,PERSON
1084330,madrid,LOCATION
1089869,estrada fernández,PERSON
1089869,enríquez negreira,PERSON
1089835,estrada fernández,PERSON
1089835,var,OTHER
1089835,enríquez negreira,PERSON
1089987,madrid,ORGANIZATION
1089987,madrid,ORGANIZATION
1083459,madrid,ORGANIZATION
1083459,barsa,ORGANIZATION
1083459,xavi,PERSON
1086700,gavi,PERSON
1086700,negreira,PERSON
1083606,barcelona,ORGANIZATION
1083606,barsa,ORGANIZATION
1083606,real madrid,ORGANIZATION
1088733,negreira,PERSON
1083564,barcelona,ORGANIZATION
1083564,barsa,ORGANIZATION
1083564,madrid,ORGANIZATION
1087358,negreira,PERSON
1086198,negreira,ORGANIZATION
1088355,vinicius,PERSON
1084279,madrid,ORGANIZATION
1084279,barsa,ORGANIZATION
1086748,negreira,PERSON
1088993,federación,ORGANIZATION
1088993,negreira,PERSON
1088993,rfef,ORGANIZATION
1088993,cta,ORGANIZATION
1088301,estrada fernández,PERSON
1086587,negreira,PERSON
1085695,negreira,TITLE
1089561,barcelona,LOCATION
1089377,barcelona,ORGANIZATION
1089377,cta,OTHER
1089377,negreira,PERSON
1089377,negreira,PERSON
1089377,cta,OTHER
1085486,barsa,ORGANIZATION
1085486,madrid,ORGANIZATION
1089931,enríquez negreira,PERSON
1089931,barça,ORGANIZATION
1089683,estrada fernández,PERSON
1089683,var,ORGANIZATION
1089683,enríquez negreira,PERSON
1088911,cta,ORGANIZATION
1088911,enríquez negreira,PERSON
1088911,cta,ORGANIZATION
1088470,rfef,ORGANIZATION
1088470,cta,ORGANIZATION
1088470,negreira,ORGANIZATION
1083180,barsa,ORGANIZATION
1083180,real madrid,ORGANIZATION
1086008,barsa,ORGANIZATION
1089262,negreira,PERSON
1086941,madrid,ORGANIZATION
1086941,negreira,PERSON
1090075,negreira,PERSON
1084599,barsa,ORGANIZATION
1084599,madrid,ORGANIZATION
1082308,barsa,ORGANIZATION
1085380,negreira,PERSON
1085606,vini,PERSON
1085606,madrid,ORGANIZATION
1082717,barcelona,ORGANIZATION
1085588,negreira,PERSON
1085303,negreira,PERSON
1083366,real madrid,ORGANIZATION
1083366,madrid,ORGANIZATION
1087318,vini,PERSON
1088923,cta,ORGANIZATION
1088923,estrada fernández,PERSON
1088923,negreira,PERSON
1088923,cta,ORGANIZATION
1088923,medina cantalejo,PERSON
1090164,var,EVENT
1090164,negreira,PERSON
1085866,gavi,PERSON
1085866,negreira,PERSON
1089540,cta,ORGANIZATION
