text_id,date,labels,positive_score,neutral_score,negative_score
1087436,2023-03-02,2,0.08,0.89,0.02
1087437,2023-03-02,-1,0.17,0.78,0.05
1087438,2023-03-02,10,0.12,0.88,0.01
1087439,2023-03-02,-1,0.07,0.89,0.04
1087440,2023-03-02,-1,0.26,0.55,0.18
1087441,2023-03-02,-1,0.01,0.21,0.78
1087442,2023-03-02,0,0.01,0.37,0.61
1087443,2023-03-02,-1,0.92,0.07,0.0
1087444,2023-03-02,10,0.2,0.67,0.13
1087445,2023-03-02,0,0.52,0.42,0.06
1087446,2023-03-02,0,0.08,0.9,0.02
1087447,2023-03-02,0,0.09,0.84,0.07
1087448,2023-03-02,5,0.03,0.41,0.57
1087449,2023-03-02,49,0.18,0.68,0.14
1087450,2023-03-02,34,0.04,0.94,0.02
1087451,2023-03-02,49,0.13,0.84,0.03
1087452,2023-03-02,0,0.19,0.76,0.06
1087453,2023-03-02,0,0.55,0.36,0.08
1087454,2023-03-02,-1,0.01,0.06,0.93
1087455,2023-03-02,-1,0.06,0.23,0.71
1087456,2023-03-02,2,0.26,0.62,0.12
1087457,2023-03-02,10,0.15,0.77,0.08
1087458,2023-03-02,0,0.33,0.67,0.0
1087459,2023-03-02,0,0.39,0.58,0.03
1087460,2023-03-02,0,0.69,0.26,0.05
1087461,2023-03-02,0,0.05,0.74,0.21
1087462,2023-03-02,78,0.06,0.78,0.16
1087464,2023-03-02,-1,0.07,0.86,0.07
1087465,2023-03-02,10,0.21,0.74,0.05
1087466,2023-03-02,68,0.79,0.19,0.02
1087467,2023-03-02,3,0.02,0.94,0.05
1087468,2023-03-02,-1,0.01,0.05,0.94
1087469,2023-03-02,0,0.04,0.94,0.01
1087470,2023-03-02,-1,0.12,0.82,0.07
1087472,2023-03-02,0,0.88,0.11,0.01
1087473,2023-03-02,15,0.1,0.88,0.02
1087474,2023-03-02,49,0.27,0.66,0.06
1087475,2023-03-02,3,0.61,0.39,0.01
1087476,2023-03-02,0,0.2,0.77,0.02
1087477,2023-03-02,6,0.01,0.79,0.2
1087478,2023-03-02,2,0.73,0.22,0.06
1087479,2023-03-02,0,0.01,0.09,0.9
1087480,2023-03-02,78,0.06,0.8,0.14
1087481,2023-03-02,5,0.03,0.59,0.38
1087482,2023-03-02,2,0.02,0.09,0.89
1087483,2023-03-02,0,0.64,0.34,0.02
1087484,2023-03-02,3,0.35,0.59,0.06
1087485,2023-03-02,15,0.07,0.74,0.18
1087486,2023-03-02,2,0.01,0.17,0.82
1087487,2023-03-02,183,0.01,0.23,0.76
1087488,2023-03-02,2,0.06,0.72,0.22
1087489,2023-03-02,2,0.02,0.29,0.69
1087490,2023-03-02,10,0.19,0.73,0.08
1087491,2023-03-02,190,0.03,0.42,0.55
1087492,2023-03-02,0,0.06,0.92,0.02
1087493,2023-03-02,78,0.14,0.82,0.04
1087494,2023-03-02,77,0.0,0.05,0.94
1087495,2023-03-02,41,0.06,0.93,0.01
1087496,2023-03-02,0,0.06,0.57,0.37
1087497,2023-03-02,10,0.22,0.73,0.05
1087498,2023-03-02,29,0.04,0.95,0.01
1087499,2023-03-02,2,0.01,0.07,0.92
1087500,2023-03-02,0,0.1,0.89,0.02
1087501,2023-03-02,-1,0.14,0.34,0.52
1087502,2023-03-02,159,0.11,0.88,0.02
1087503,2023-03-02,0,0.08,0.86,0.06
1087504,2023-03-02,3,0.06,0.65,0.29
1087505,2023-03-02,0,0.05,0.79,0.17
1087506,2023-03-02,49,0.51,0.43,0.06
1087507,2023-03-02,0,0.07,0.88,0.04
1087508,2023-03-02,78,0.12,0.83,0.06
1087509,2023-03-02,5,0.03,0.32,0.64
1087510,2023-03-02,2,0.34,0.56,0.1
1087511,2023-03-02,-1,0.02,0.29,0.69
1087512,2023-03-02,-1,0.52,0.48,0.0
1087513,2023-03-02,34,0.38,0.61,0.01
1087514,2023-03-02,15,0.01,0.07,0.91
1087515,2023-03-02,41,0.05,0.94,0.01
1087516,2023-03-02,-1,0.05,0.61,0.34
1087517,2023-03-02,0,0.04,0.32,0.64
1087518,2023-03-02,29,0.24,0.74,0.01
1087519,2023-03-02,2,0.91,0.08,0.01
1087520,2023-03-02,185,0.19,0.78,0.04
1087521,2023-03-02,3,0.02,0.95,0.03
1087522,2023-03-02,-1,0.18,0.77,0.05
1087523,2023-03-02,-1,0.91,0.07,0.02
1087524,2023-03-02,45,0.06,0.81,0.13
1087525,2023-03-02,29,0.06,0.89,0.05
1087526,2023-03-02,0,0.29,0.66,0.04
1087527,2023-03-02,0,0.77,0.21,0.01
1087528,2023-03-02,-1,0.26,0.61,0.13
1087529,2023-03-02,30,0.04,0.55,0.42
1087530,2023-03-02,77,0.05,0.81,0.14
1087533,2023-03-02,8,0.02,0.14,0.84
1087534,2023-03-02,78,0.01,0.18,0.81
1087535,2023-03-02,77,0.02,0.13,0.84
1087536,2023-03-02,-1,0.04,0.78,0.19
1087537,2023-03-02,5,0.4,0.51,0.09
1087538,2023-03-02,-1,0.03,0.92,0.05
1087539,2023-03-02,-1,0.03,0.85,0.13
1087541,2023-03-02,8,0.43,0.55,0.02
1087542,2023-03-02,5,0.01,0.07,0.92
1087543,2023-03-02,73,0.02,0.64,0.34
1087544,2023-03-02,-1,0.33,0.65,0.02
1087545,2023-03-02,-1,0.16,0.79,0.04
1087546,2023-03-02,-1,0.05,0.42,0.53
1087547,2023-03-02,53,0.03,0.26,0.71
1087548,2023-03-02,0,0.03,0.64,0.33
1087549,2023-03-02,5,0.01,0.32,0.66
1087550,2023-03-02,-1,0.04,0.62,0.35
1087551,2023-03-02,0,0.09,0.86,0.05
1087552,2023-03-02,3,0.02,0.87,0.11
1087553,2023-03-02,35,0.02,0.23,0.75
1087554,2023-03-02,0,0.4,0.59,0.01
1087555,2023-03-02,-1,0.46,0.52,0.02
1087556,2023-03-02,94,0.01,0.15,0.84
1087557,2023-03-02,133,0.03,0.88,0.09
1087558,2023-03-02,-1,0.01,0.85,0.14
1087559,2023-03-02,-1,0.12,0.84,0.04
1087560,2023-03-02,24,0.09,0.54,0.36
1087561,2023-03-02,3,0.07,0.53,0.39
1087562,2023-03-02,-1,0.04,0.94,0.02
1087563,2023-03-02,-1,0.06,0.18,0.76
1087564,2023-03-02,30,0.01,0.14,0.85
1087565,2023-03-02,29,0.06,0.74,0.2
1087566,2023-03-02,10,0.01,0.1,0.89
1087567,2023-03-02,-1,0.05,0.56,0.38
1087568,2023-03-02,-1,0.01,0.82,0.17
1087569,2023-03-02,10,0.22,0.75,0.03
1087570,2023-03-02,-1,0.24,0.72,0.04
1087571,2023-03-02,16,0.06,0.93,0.01
1087572,2023-03-02,0,0.1,0.88,0.02
1087573,2023-03-02,0,0.05,0.93,0.02
1087574,2023-03-02,-1,0.06,0.92,0.02
1087575,2023-03-02,156,0.03,0.37,0.6
1087576,2023-03-02,-1,0.01,0.17,0.82
1087577,2023-03-02,39,0.04,0.81,0.15
1087578,2023-03-02,0,0.01,0.16,0.82
1087579,2023-03-02,-1,0.37,0.57,0.06
1087580,2023-03-02,-1,0.1,0.7,0.2
1087581,2023-03-02,-1,0.06,0.58,0.36
1087582,2023-03-02,0,0.31,0.63,0.06
1087583,2023-03-02,-1,0.23,0.6,0.18
1087584,2023-03-02,44,0.01,0.05,0.94
1087585,2023-03-02,30,0.01,0.15,0.84
1087586,2023-03-02,0,0.47,0.51,0.02
1087587,2023-03-02,-1,0.94,0.05,0.01
1087588,2023-03-02,-1,0.04,0.27,0.69
1087589,2023-03-02,92,0.03,0.29,0.68
1087590,2023-03-02,-1,0.79,0.2,0.01
1087591,2023-03-02,99,0.03,0.25,0.72
1087592,2023-03-02,174,0.01,0.62,0.36
1087593,2023-03-02,-1,0.97,0.03,0.0
1087594,2023-03-02,4,0.01,0.27,0.72
1087595,2023-03-02,127,0.03,0.36,0.61
1087596,2023-03-02,-1,0.16,0.48,0.36
1087598,2023-03-02,-1,0.15,0.85,0.01
1087599,2023-03-02,1,0.19,0.7,0.11
1087600,2023-03-02,1,0.33,0.49,0.18
1087601,2023-03-02,1,0.8,0.19,0.02
1087602,2023-03-02,-1,0.03,0.96,0.01
1087603,2023-03-02,-1,0.04,0.93,0.02
1087604,2023-03-02,-1,0.06,0.82,0.13
1087605,2023-03-02,-1,0.01,0.25,0.74
1087606,2023-03-02,1,0.04,0.25,0.71
1087607,2023-03-02,-1,0.03,0.55,0.42
1087608,2023-03-02,-1,0.03,0.85,0.12
1087609,2023-03-02,5,0.03,0.89,0.08
1087610,2023-03-02,-1,0.02,0.95,0.02
1087611,2023-03-02,156,0.01,0.14,0.85
1087612,2023-03-02,-1,0.03,0.95,0.02
1087613,2023-03-02,-1,0.89,0.11,0.0
1087614,2023-03-02,54,0.01,0.05,0.95
1087615,2023-03-02,67,0.01,0.63,0.36
1087616,2023-03-02,1,0.08,0.52,0.4
1087617,2023-03-02,50,0.07,0.91,0.03
1087618,2023-03-02,-1,0.06,0.67,0.27
1087619,2023-03-02,-1,0.5,0.49,0.01
1087620,2023-03-02,-1,0.03,0.43,0.54
1087621,2023-03-02,3,0.02,0.36,0.62
1087622,2023-03-02,-1,0.48,0.49,0.03
1087623,2023-03-02,1,0.11,0.64,0.25
1087624,2023-03-02,-1,0.02,0.36,0.62
1087625,2023-03-02,-1,0.08,0.79,0.13
1087626,2023-03-02,1,0.04,0.49,0.47
1087627,2023-03-02,-1,0.68,0.31,0.01
1087628,2023-03-02,-1,0.08,0.7,0.21
1087629,2023-03-02,-1,0.06,0.55,0.39
1087630,2023-03-02,-1,0.11,0.62,0.28
1087631,2023-03-02,66,0.02,0.94,0.03
1087632,2023-03-02,-1,0.01,0.07,0.92
1087633,2023-03-02,0,0.02,0.46,0.51
1087634,2023-03-02,-1,0.04,0.37,0.6
1087635,2023-03-02,50,0.06,0.87,0.07
1087636,2023-03-02,-1,0.01,0.24,0.75
1087637,2023-03-02,-1,0.02,0.29,0.7
1087638,2023-03-02,-1,0.17,0.65,0.18
1087639,2023-03-02,-1,0.05,0.74,0.21
1087640,2023-03-02,1,0.05,0.29,0.66
1087641,2023-03-02,5,0.04,0.55,0.42
1087643,2023-03-02,-1,0.11,0.37,0.52
1087644,2023-03-02,-1,0.02,0.65,0.34
1087645,2023-03-02,125,0.09,0.55,0.36
1087646,2023-03-02,-1,0.03,0.74,0.23
1087647,2023-03-02,172,0.19,0.66,0.15
1087648,2023-03-02,-1,0.17,0.82,0.01
1087649,2023-03-02,-1,0.02,0.47,0.51
1087650,2023-03-02,146,0.01,0.07,0.92
1087651,2023-03-02,5,0.02,0.25,0.73
1087652,2023-03-02,16,0.05,0.8,0.15
1087653,2023-03-02,-1,0.11,0.63,0.27
1087654,2023-03-02,-1,0.01,0.06,0.93
1087655,2023-03-02,0,0.04,0.95,0.02
1087656,2023-03-02,-1,0.01,0.13,0.87
1087657,2023-03-02,-1,0.01,0.14,0.86
1087658,2023-03-02,-1,0.93,0.06,0.01
1087659,2023-03-02,-1,0.35,0.64,0.01
1087660,2023-03-02,5,0.01,0.13,0.86
1087661,2023-03-02,-1,0.04,0.83,0.13
1087709,2023-03-02,10,0.67,0.3,0.03
1087662,2023-03-02,75,0.02,0.41,0.57
1087663,2023-03-02,-1,0.33,0.67,0.01
1087664,2023-03-02,85,0.52,0.47,0.01
1087665,2023-03-02,-1,0.04,0.95,0.01
1087666,2023-03-02,9,0.02,0.79,0.19
1087667,2023-03-02,0,0.27,0.7,0.02
1087668,2023-03-02,10,0.01,0.08,0.91
1087669,2023-03-02,-1,0.72,0.25,0.02
1087670,2023-03-02,153,0.75,0.24,0.01
1087671,2023-03-02,5,0.1,0.89,0.01
1087672,2023-03-02,32,0.01,0.17,0.82
1087673,2023-03-02,0,0.06,0.92,0.02
1087674,2023-03-02,0,0.06,0.93,0.01
1087675,2023-03-02,4,0.56,0.43,0.01
1087677,2023-03-02,16,0.02,0.78,0.2
1087679,2023-03-02,84,0.03,0.64,0.33
1087680,2023-03-02,-1,0.08,0.31,0.61
1087681,2023-03-02,16,0.07,0.92,0.01
1087682,2023-03-02,5,0.02,0.2,0.78
1087683,2023-03-02,80,0.17,0.74,0.08
1087684,2023-03-02,184,0.63,0.37,0.0
1087685,2023-03-02,-1,0.02,0.23,0.75
1087686,2023-03-02,68,0.07,0.43,0.49
1087687,2023-03-02,-1,0.02,0.26,0.72
1087688,2023-03-02,52,0.09,0.76,0.15
1087689,2023-03-02,-1,0.09,0.87,0.05
1087690,2023-03-02,5,0.2,0.73,0.07
1087691,2023-03-02,-1,0.07,0.76,0.16
1087692,2023-03-02,9,0.02,0.94,0.04
1087693,2023-03-02,-1,0.31,0.58,0.11
1087694,2023-03-02,49,0.12,0.87,0.02
1087695,2023-03-02,-1,0.02,0.25,0.73
1087696,2023-03-02,0,0.04,0.95,0.01
1087697,2023-03-02,-1,0.11,0.83,0.06
1087698,2023-03-02,5,0.02,0.26,0.72
1087699,2023-03-02,-1,0.04,0.71,0.25
1087700,2023-03-02,-1,0.04,0.95,0.01
1087702,2023-03-02,16,0.04,0.95,0.01
1087703,2023-03-02,-1,0.02,0.25,0.72
1087704,2023-03-02,-1,0.05,0.87,0.09
1087705,2023-03-02,5,0.48,0.49,0.03
1087706,2023-03-02,-1,0.93,0.06,0.01
1087707,2023-03-02,0,0.13,0.84,0.03
1087708,2023-03-02,-1,0.09,0.59,0.32
1087711,2023-03-02,152,0.12,0.86,0.02
1087712,2023-03-02,0,0.16,0.81,0.04
1087713,2023-03-02,0,0.03,0.93,0.04
1087714,2023-03-02,-1,0.01,0.09,0.9
1087715,2023-03-02,-1,0.17,0.41,0.42
1087716,2023-03-02,7,0.01,0.13,0.86
1087717,2023-03-02,77,0.14,0.47,0.38
1087718,2023-03-02,-1,0.01,0.17,0.82
1087719,2023-03-02,129,0.05,0.93,0.02
1087720,2023-03-02,0,0.11,0.85,0.04
1087721,2023-03-02,3,0.06,0.84,0.1
1087722,2023-03-02,1,0.07,0.4,0.52
1087723,2023-03-02,10,0.06,0.93,0.02
1087724,2023-03-02,-1,0.02,0.11,0.87
1087725,2023-03-02,-1,0.01,0.13,0.86
1087726,2023-03-02,1,0.68,0.22,0.1
1087727,2023-03-02,1,0.1,0.88,0.03
1087728,2023-03-02,-1,0.95,0.04,0.01
1087729,2023-03-02,1,0.01,0.21,0.77
1087730,2023-03-02,-1,0.12,0.75,0.14
1087732,2023-03-02,181,0.04,0.95,0.01
1087733,2023-03-02,69,0.01,0.16,0.83
1087734,2023-03-02,5,0.22,0.57,0.21
1087735,2023-03-02,1,0.95,0.04,0.01
1087736,2023-03-02,-1,0.03,0.3,0.67
1087737,2023-03-02,46,0.02,0.27,0.71
1087738,2023-03-02,1,0.51,0.47,0.02
1087739,2023-03-02,-1,0.01,0.07,0.92
1087740,2023-03-02,69,0.05,0.91,0.04
1087741,2023-03-02,-1,0.05,0.21,0.75
1087742,2023-03-02,-1,0.05,0.93,0.02
1087744,2023-03-02,1,0.72,0.27,0.01
1087745,2023-03-02,-1,0.07,0.89,0.04
1087746,2023-03-02,-1,0.6,0.39,0.01
1087747,2023-03-02,1,0.41,0.52,0.07
1087748,2023-03-02,85,0.68,0.31,0.01
1087749,2023-03-02,18,0.02,0.21,0.77
1087750,2023-03-02,-1,0.92,0.07,0.01
1087751,2023-03-02,-1,0.29,0.69,0.02
1087752,2023-03-02,-1,0.19,0.8,0.01
1087753,2023-03-02,-1,0.03,0.28,0.69
1087754,2023-03-02,1,0.23,0.39,0.38
1087755,2023-03-02,-1,0.03,0.95,0.02
1087756,2023-03-02,0,0.02,0.78,0.2
1087757,2023-03-02,-1,0.03,0.95,0.02
1087758,2023-03-02,47,0.11,0.84,0.05
1087759,2023-03-02,7,0.07,0.56,0.38
1087760,2023-03-02,119,0.02,0.18,0.8
1087761,2023-03-02,-1,0.08,0.89,0.03
1087762,2023-03-02,-1,0.07,0.84,0.09
1087764,2023-03-02,-1,0.15,0.73,0.11
1087765,2023-03-02,-1,0.08,0.82,0.1
1087766,2023-03-02,56,0.07,0.92,0.01
1087767,2023-03-02,-1,0.07,0.78,0.15
1087768,2023-03-02,131,0.18,0.74,0.08
1087769,2023-03-02,-1,0.08,0.91,0.01
1087770,2023-03-02,7,0.02,0.12,0.87
1087771,2023-03-02,-1,0.05,0.46,0.48
1087772,2023-03-02,-1,0.01,0.16,0.83
1087773,2023-03-02,-1,0.04,0.2,0.75
1087774,2023-03-02,-1,0.01,0.2,0.79
1087775,2023-03-02,28,0.95,0.04,0.0
1087776,2023-03-02,-1,0.03,0.58,0.39
1087777,2023-03-02,-1,0.02,0.37,0.6
1087778,2023-03-02,7,0.07,0.86,0.07
1087779,2023-03-02,44,0.05,0.33,0.62
1087780,2023-03-02,-1,0.02,0.4,0.57
1087781,2023-03-02,47,0.08,0.89,0.03
1087782,2023-03-02,-1,0.01,0.12,0.87
1087783,2023-03-02,-1,0.03,0.47,0.5
1087784,2023-03-02,-1,0.72,0.27,0.02
1087785,2023-03-02,-1,0.67,0.32,0.02
1087786,2023-03-02,176,0.08,0.89,0.04
1087787,2023-03-02,-1,0.02,0.59,0.39
1087788,2023-03-02,-1,0.29,0.61,0.11
1087789,2023-03-02,59,0.44,0.43,0.14
1087790,2023-03-02,-1,0.02,0.97,0.01
1087791,2023-03-02,8,0.3,0.68,0.02
1087792,2023-03-02,16,0.07,0.92,0.01
1087793,2023-03-02,171,0.53,0.45,0.02
1087795,2023-03-02,-1,0.01,0.06,0.94
1087796,2023-03-02,35,0.18,0.81,0.01
1087797,2023-03-02,-1,0.03,0.93,0.04
1087798,2023-03-02,131,0.13,0.66,0.21
1087799,2023-03-02,-1,0.1,0.79,0.11
1087800,2023-03-02,-1,0.06,0.87,0.08
1087801,2023-03-02,-1,0.04,0.95,0.01
1087802,2023-03-02,-1,0.04,0.56,0.39
1087804,2023-03-02,-1,0.6,0.37,0.03
1087805,2023-03-02,22,0.01,0.06,0.93
1087806,2023-03-02,-1,0.43,0.56,0.01
1087807,2023-03-02,-1,0.05,0.75,0.19
1087808,2023-03-02,-1,0.07,0.21,0.72
1087809,2023-03-02,-1,0.01,0.09,0.91
1087970,2023-03-02,-1,0.03,0.25,0.73
1087810,2023-03-02,-1,0.01,0.12,0.87
1087811,2023-03-02,0,0.03,0.35,0.62
1087814,2023-03-02,-1,0.05,0.63,0.32
1087815,2023-03-02,0,0.02,0.77,0.21
1087818,2023-03-02,-1,0.03,0.09,0.88
1087819,2023-03-02,125,0.06,0.15,0.79
1087821,2023-03-02,32,0.01,0.12,0.87
1087822,2023-03-02,-1,0.59,0.33,0.07
1087825,2023-03-02,5,0.16,0.84,0.0
1087826,2023-03-02,5,0.01,0.11,0.87
1087827,2023-03-02,-1,0.67,0.31,0.02
1087828,2023-03-02,-1,0.01,0.11,0.88
1087829,2023-03-02,2,0.01,0.27,0.72
1087830,2023-03-02,-1,0.06,0.94,0.01
1087831,2023-03-02,10,0.02,0.93,0.05
1087832,2023-03-02,117,0.04,0.44,0.51
1087833,2023-03-02,-1,0.89,0.11,0.01
1087834,2023-03-02,1,0.09,0.75,0.16
1087835,2023-03-02,27,0.01,0.29,0.7
1087836,2023-03-02,-1,0.07,0.22,0.72
1087837,2023-03-02,-1,0.5,0.48,0.02
1087838,2023-03-02,1,0.05,0.43,0.52
1087839,2023-03-02,7,0.04,0.35,0.61
1087840,2023-03-02,23,0.05,0.19,0.76
1087841,2023-03-02,1,0.1,0.89,0.01
1087842,2023-03-02,171,0.32,0.66,0.02
1087843,2023-03-02,-1,0.13,0.5,0.36
1087844,2023-03-02,8,0.78,0.2,0.01
1087845,2023-03-02,-1,0.08,0.91,0.01
1087846,2023-03-02,27,0.03,0.44,0.53
1087847,2023-03-02,-1,0.02,0.75,0.23
1087848,2023-03-02,-1,0.5,0.46,0.04
1087849,2023-03-02,66,0.94,0.06,0.0
1087850,2023-03-02,127,0.88,0.12,0.0
1087851,2023-03-02,23,0.04,0.18,0.78
1087852,2023-03-02,-1,0.01,0.26,0.73
1087853,2023-03-02,27,0.02,0.51,0.47
1087854,2023-03-02,46,0.01,0.34,0.65
1087856,2023-03-02,130,0.01,0.26,0.73
1087857,2023-03-02,-1,0.8,0.19,0.01
1088080,2023-03-02,1,0.01,0.22,0.77
1087858,2023-03-02,9,0.03,0.9,0.07
1087859,2023-03-02,-1,0.04,0.76,0.2
1087860,2023-03-02,42,0.74,0.25,0.01
1087861,2023-03-02,-1,0.57,0.39,0.04
1087862,2023-03-02,184,0.69,0.31,0.0
1087863,2023-03-02,-1,0.05,0.93,0.01
1087864,2023-03-02,1,0.18,0.81,0.01
1087865,2023-03-02,-1,0.01,0.26,0.73
1087866,2023-03-02,13,0.44,0.54,0.01
1087867,2023-03-02,84,0.11,0.72,0.18
1087868,2023-03-02,1,0.91,0.09,0.01
1087869,2023-03-02,-1,0.01,0.09,0.9
1087870,2023-03-02,20,0.16,0.83,0.01
1087871,2023-03-02,84,0.02,0.64,0.34
1087872,2023-03-02,75,0.02,0.42,0.55
1087873,2023-03-02,-1,0.62,0.38,0.0
1087874,2023-03-02,48,0.07,0.91,0.03
1087875,2023-03-02,0,0.07,0.92,0.01
1087876,2023-03-02,-1,0.02,0.21,0.77
1087877,2023-03-02,-1,0.4,0.56,0.04
1087878,2023-03-02,-1,0.06,0.91,0.02
1087879,2023-03-02,-1,0.01,0.5,0.49
1087880,2023-03-02,8,0.87,0.12,0.01
1087881,2023-03-02,-1,0.15,0.8,0.05
1087882,2023-03-02,86,0.03,0.92,0.05
1087883,2023-03-02,152,0.93,0.06,0.01
1087884,2023-03-02,-1,0.08,0.84,0.08
1087885,2023-03-02,7,0.04,0.91,0.05
1087886,2023-03-02,-1,0.04,0.95,0.01
1087887,2023-03-02,-1,0.01,0.09,0.91
1087888,2023-03-02,-1,0.32,0.67,0.02
1087889,2023-03-02,-1,0.04,0.52,0.44
1087890,2023-03-02,-1,0.81,0.18,0.01
1087891,2023-03-02,-1,0.01,0.41,0.58
1087892,2023-03-02,-1,0.01,0.1,0.89
1087894,2023-03-02,39,0.03,0.94,0.03
1087895,2023-03-02,1,0.02,0.24,0.74
1087896,2023-03-02,-1,0.13,0.82,0.05
1087897,2023-03-02,0,0.06,0.81,0.14
1087898,2023-03-02,25,0.02,0.2,0.78
1087899,2023-03-02,-1,0.8,0.18,0.02
1087900,2023-03-02,-1,0.06,0.91,0.02
1087901,2023-03-02,-1,0.03,0.31,0.67
1087902,2023-03-02,-1,0.06,0.91,0.03
1087903,2023-03-02,113,0.07,0.92,0.0
1087971,2023-03-02,9,0.03,0.93,0.05
1087905,2023-03-02,-1,0.05,0.86,0.1
1087906,2023-03-02,46,0.01,0.41,0.58
1087907,2023-03-02,175,0.01,0.43,0.56
1087908,2023-03-02,73,0.03,0.9,0.07
1087909,2023-03-02,154,0.06,0.91,0.03
1087910,2023-03-02,8,0.28,0.7,0.01
1087911,2023-03-02,46,0.05,0.57,0.38
1087912,2023-03-02,88,0.15,0.83,0.02
1087913,2023-03-02,45,0.04,0.94,0.02
1087914,2023-03-02,-1,0.03,0.71,0.26
1087915,2023-03-02,3,0.03,0.17,0.81
1087916,2023-03-02,84,0.11,0.83,0.05
1087917,2023-03-02,11,0.01,0.43,0.56
1087918,2023-03-02,192,0.05,0.36,0.58
1087919,2023-03-02,1,0.02,0.43,0.55
1087920,2023-03-02,-1,0.05,0.64,0.3
1087921,2023-03-02,14,0.04,0.94,0.01
1087922,2023-03-02,11,0.01,0.52,0.47
1087923,2023-03-02,-1,0.16,0.75,0.08
1087924,2023-03-02,18,0.03,0.46,0.5
1087925,2023-03-02,-1,0.01,0.22,0.76
1087926,2023-03-02,-1,0.07,0.9,0.02
1087927,2023-03-02,27,0.02,0.42,0.56
1087928,2023-03-02,-1,0.14,0.85,0.01
1087929,2023-03-02,91,0.05,0.93,0.02
1087930,2023-03-02,-1,0.3,0.55,0.15
1087931,2023-03-02,-1,0.02,0.53,0.45
1087932,2023-03-02,-1,0.15,0.78,0.07
1087933,2023-03-02,-1,0.05,0.91,0.04
1087934,2023-03-02,20,0.12,0.86,0.01
1087972,2023-03-02,-1,0.03,0.49,0.47
1087973,2023-03-02,55,0.12,0.83,0.04
1088150,2023-03-02,-1,0.03,0.96,0.01
1087936,2023-03-02,1,0.1,0.89,0.01
1087937,2023-03-02,-1,0.02,0.3,0.68
1087938,2023-03-02,-1,0.63,0.36,0.02
1087939,2023-03-02,-1,0.02,0.48,0.49
1087940,2023-03-02,-1,0.04,0.5,0.46
1087941,2023-03-02,-1,0.01,0.08,0.91
1087943,2023-03-02,-1,0.04,0.69,0.27
1087944,2023-03-02,-1,0.08,0.86,0.06
1087945,2023-03-02,-1,0.49,0.45,0.06
1087946,2023-03-02,9,0.02,0.95,0.03
1087947,2023-03-02,27,0.02,0.91,0.08
1087948,2023-03-02,101,0.01,0.09,0.9
1087949,2023-03-02,-1,0.01,0.19,0.8
1087950,2023-03-02,-1,0.06,0.91,0.03
1087951,2023-03-02,-1,0.35,0.63,0.02
1087952,2023-03-02,8,0.41,0.53,0.06
1087953,2023-03-02,-1,0.05,0.84,0.11
1087954,2023-03-02,-1,0.49,0.5,0.01
1087955,2023-03-02,-1,0.07,0.89,0.04
1087956,2023-03-02,-1,0.11,0.79,0.1
1087957,2023-03-02,-1,0.01,0.21,0.78
1087958,2023-03-02,-1,0.01,0.52,0.47
1087959,2023-03-02,-1,0.02,0.84,0.14
1087960,2023-03-02,147,0.15,0.62,0.23
1087961,2023-03-02,-1,0.14,0.84,0.02
1087962,2023-03-02,1,0.28,0.52,0.19
1087963,2023-03-02,-1,0.21,0.73,0.06
1087964,2023-03-02,-1,0.01,0.14,0.85
1087965,2023-03-02,-1,0.16,0.81,0.03
1087966,2023-03-02,139,0.02,0.48,0.5
1087967,2023-03-02,-1,0.02,0.33,0.65
1087968,2023-03-02,84,0.02,0.5,0.48
1088079,2023-03-02,-1,0.08,0.91,0.01
1087974,2023-03-02,-1,0.03,0.27,0.7
1087975,2023-03-02,-1,0.16,0.78,0.06
1087976,2023-03-02,120,0.01,0.22,0.77
1087978,2023-03-02,-1,0.01,0.08,0.91
1087979,2023-03-02,8,0.97,0.03,0.0
1087980,2023-03-02,-1,0.05,0.27,0.68
1087981,2023-03-02,34,0.25,0.73,0.02
1087982,2023-03-02,-1,0.05,0.91,0.05
1087983,2023-03-02,46,0.12,0.86,0.02
1087984,2023-03-02,27,0.03,0.93,0.04
1087985,2023-03-02,148,0.05,0.93,0.02
1087986,2023-03-02,-1,0.05,0.45,0.51
1087987,2023-03-02,1,0.17,0.61,0.22
1087988,2023-03-02,-1,0.02,0.41,0.57
1087989,2023-03-02,1,0.94,0.05,0.01
1087990,2023-03-02,1,0.62,0.35,0.03
1087991,2023-03-02,-1,0.01,0.15,0.84
1087992,2023-03-02,75,0.02,0.33,0.65
1087993,2023-03-02,46,0.02,0.61,0.37
1087994,2023-03-02,-1,0.02,0.43,0.55
1087995,2023-03-02,46,0.05,0.9,0.05
1087996,2023-03-02,-1,0.79,0.19,0.02
1087997,2023-03-02,-1,0.18,0.65,0.16
1087998,2023-03-02,27,0.02,0.4,0.59
1087999,2023-03-02,59,0.01,0.12,0.87
1088000,2023-03-02,-1,0.07,0.43,0.5
1088001,2023-03-02,-1,0.0,0.07,0.93
1088002,2023-03-02,-1,0.03,0.5,0.47
1088003,2023-03-02,9,0.02,0.66,0.32
1088004,2023-03-02,27,0.03,0.56,0.42
1088005,2023-03-02,46,0.01,0.24,0.75
1088006,2023-03-02,32,0.07,0.46,0.47
1088007,2023-03-02,-1,0.01,0.08,0.91
1088008,2023-03-02,-1,0.18,0.79,0.03
1088009,2023-03-02,27,0.03,0.76,0.21
1088010,2023-03-02,27,0.03,0.56,0.42
1088012,2023-03-02,175,0.02,0.69,0.29
